id_venda,id_cliente,id_produto,data,id_origem,origem,tipo_movel,categoria,material,acabamento,medidas,quantidade_modulos,adicionais,valor_total,custo_total,margem_lucro,status,quantidade,pagina,tempo_permanencia,acao,cidade,estado,tipo_cliente
1345,1176,5029,2025-11-27,1,Google,padrao,Varanda,Madeira Maciça,Verniz,1.80x0.50x1.80,4,LED externo,6266.28,4045.74,2220.54,aprovado,1,carrinho,148,visualizar,Natal,RN,residencial
1346,1204,5010,2025-11-10,2,Instagram,planejado,Home Office,MDF,Laca,3.60x0.60x2.20,9,puxador cava,33917.41,19393.04,14524.37,orcamento,2,carrinho,353,abandonar,Natal,RN,corporativo
1347,1022,5002,2025-11-18,3,Direto,planejado,Cozinha,MDF,Laca,2.80x0.60x2.30,7,torre quente,20432.41,13243.3,7189.11,aprovado,1,orcamento,632,orcamento,Londrina,PR,residencial
1348,1267,5008,2025-11-23,8,Pinterest,planejado,Sala,MDF,Acetinado,2.40x0.45x2.10,6,estante nicho,21464.48,12120.02,9344.46,orcamento,1,produto,227,visualizar,Belo Horizonte,MG,residencial
1349,1061,5002,2025-11-20,3,Direto,planejado,Cozinha,MDF,Laca,1.80x0.60x2.10,4,rodape MDF,12718.2,7242.84,5475.36,produzido,1,categoria,143,comprar,Sao Paulo,SP,residencial
1350,1130,5007,2025-11-22,6,YouTube,planejado,Sala,MDF,Brilho,3.20x0.45x2.30,8,adega,31163.48,20739.86,10423.62,aprovado,1,produto,427,visualizar,Uberlandia,MG,corporativo
1351,1031,5006,2025-11-27,1,Google,planejado,Quarto,Madeira Maciça,Verniz,3.20x0.55x2.10,8,gaveteiro,55775.6,32169.49,23606.11,orcamento,1,produto,688,orcamento,Joinville,SC,residencial
1352,1152,5017,2025-11-04,1,Google,modulado,Sala,MDP,Cinza,0.60x0.45x2.10,1,adega,1214.45,786.88,427.57,orcamento,1,produto,367,visualizar,Rio de Janeiro,RJ,residencial
1353,1295,5001,2025-11-23,6,YouTube,planejado,Cozinha,MDF,Fosco,3.20x0.60x2.40,8,gabinete extra,33643.11,22467.11,11176.0,orcamento,3,orcamento,523,orcamento,Sao Paulo,SP,residencial
1354,1186,5026,2025-11-12,1,Google,modulado,Banheiro,MDP,Branco,1.50x0.40x2.20,3,nichos embutidos,6169.12,3731.1,2438.02,orcamento,2,checkout,326,abandonar,Fortaleza,CE,residencial
1355,1091,5013,2025-11-13,3,Direto,modulado,Cozinha,MDF,Fosco,1.50x0.60x2.20,3,painel ripado,6211.93,3495.64,2716.29,entregue,1,carrinho,637,comprar,Petropolis,RJ,residencial
1356,1229,5001,2025-11-18,3,Direto,planejado,Cozinha,MDF,Fosco,3.20x0.60x2.40,8,nenhum,21857.97,13129.16,8728.81,aprovado,1,checkout,565,comprar,Rio de Janeiro,RJ,residencial
1357,1275,5003,2025-11-19,1,Google,planejado,Cozinha,Madeira Maciça,Natural,1.20x0.60x2.10,2,rodape MDF,10343.66,7096.55,3247.11,orcamento,1,produto,677,orcamento,Salvador,BA,residencial
1358,1027,5020,2025-11-04,2,Instagram,modulado,Home Office,MDF,Fosco,1.20x0.60x1.80,2,rodizios,3210.83,2150.86,1059.97,aprovado,1,orcamento,441,visualizar,Goiania,GO,residencial
1359,1295,5013,2025-11-11,4,Facebook,modulado,Cozinha,MDF,Fosco,2.80x0.60x2.00,7,rodape MDF,14169.57,8049.9,6119.67,orcamento,1,carrinho,479,visualizar,Sao Paulo,SP,residencial
